sequence_id,trial,debruijn_label,assigned_condition
380,25,0,1
380,26,5,6
380,27,2,4
380,28,3,2
380,29,0,1
380,30,0,1
380,31,4,5
380,32,2,4
380,33,1,3
380,34,4,5
380,35,1,3
380,36,1,3
381,1,1,3
381,2,0,1
381,3,3,6
381,4,5,4
381,5,0,1
381,6,2,2
381,7,2,2
381,8,5,4
381,9,5,4
381,10,3,6
381,11,4,5
381,12,5,4
381,13,1,3
381,14,2,2
381,15,4,5
381,16,0,1
381,17,5,4
381,18,2,2
381,19,3,6
381,20,0,1
381,21,0,1
381,22,4,5
381,23,2,2
381,24,1,3
381,25,4,5
381,26,1,3
381,27,1,3
381,28,3,6
381,29,2,2
381,30,0,1
381,31,1,3
381,32,5,4
381,33,4,5
381,34,4,5
381,35,3,6
381,36,3,6
382,1,4,2
382,2,2,6
382,3,1,1
382,4,4,2
382,5,1,1
382,6,1,1
382,7,3,4
382,8,2,6
382,9,0,5
382,10,1,1
382,11,5,3
382,12,4,2
382,13,4,2
382,14,3,4
382,15,3,4
382,16,1,1
382,17,0,5
382,18,3,4
382,19,5,3
382,20,0,5
382,21,2,6
382,22,2,6
382,23,5,3
382,24,5,3
382,25,3,4
382,26,4,2
382,27,5,3
382,28,1,1
382,29,2,6
382,30,4,2
382,31,0,5
382,32,5,3
382,33,2,6
382,34,3,4
382,35,0,5
382,36,0,5
383,1,4,6
383,2,5,5
383,3,1,2
383,4,2,4
383,5,4,6
383,6,0,1
383,7,5,5
383,8,2,4
383,9,3,3
383,10,0,1
383,11,0,1
383,12,4,6
383,13,2,4
383,14,1,2
383,15,4,6
383,16,1,2
383,17,1,2
383,18,3,3
383,19,2,4
383,20,0,1
383,21,1,2
383,22,5,5
383,23,4,6
383,24,4,6
383,25,3,3
383,26,3,3
383,27,1,2
383,28,0,1
383,29,3,3
383,30,5,5
383,31,0,1
383,32,2,4
383,33,2,4
383,34,5,5
383,35,5,5
383,36,3,3
384,1,5,5
384,2,5,5
384,3,3,1
384,4,4,3
384,5,5,5
384,6,1,4
384,7,2,2
384,8,4,3
384,9,0,6
384,10,5,5
384,11,2,2
384,12,3,1
384,13,0,6
384,14,0,6
384,15,4,3
384,16,2,2
384,17,1,4
384,18,4,3
384,19,1,4
384,20,1,4
384,21,3,1
384,22,2,2
384,23,0,6
384,24,1,4
384,25,5,5
384,26,4,3
384,27,4,3
384,28,3,1
384,29,3,1
384,30,1,4
384,31,0,6
384,32,3,1
384,33,5,5
384,34,0,6
384,35,2,2
384,36,2,2
385,1,4,5
385,2,2,4
385,3,1,3
385,4,4,5
385,5,1,3
385,6,1,3
385,7,3,2
385,8,2,4
385,9,0,1
385,10,1,3
385,11,5,6
385,12,4,5
385,13,4,5
385,14,3,2
385,15,3,2
385,16,1,3
385,17,0,1
385,18,3,2
385,19,5,6
385,20,0,1
385,21,2,4
385,22,2,4
385,23,5,6
385,24,5,6
385,25,3,2
385,26,4,5
385,27,5,6
385,28,1,3
385,29,2,4
385,30,4,5
385,31,0,1
385,32,5,6
385,33,2,4
385,34,3,2
385,35,0,1
385,36,0,1
386,1,1,1
386,2,4,4
386,3,1,1
386,4,1,1
386,5,3,5
386,6,2,2
386,7,0,3
386,8,1,1
386,9,5,6
386,10,4,4
386,11,4,4
386,12,3,5
386,13,3,5
386,14,1,1
386,15,0,3
386,16,3,5
386,17,5,6
386,18,0,3
386,19,2,2
386,20,2,2
386,21,5,6
386,22,5,6
386,23,3,5
386,24,4,4
386,25,5,6
386,26,1,1
386,27,2,2
386,28,4,4
386,29,0,3
386,30,5,6
386,31,2,2
386,32,3,5
386,33,0,3
386,34,0,3
386,35,4,4
386,36,2,2
387,1,4,5
387,2,4,5
387,3,3,1
387,4,3,1
387,5,1,2
387,6,0,4
387,7,3,1
387,8,5,6
387,9,0,4
387,10,2,3
387,11,2,3
387,12,5,6
387,13,5,6
387,14,3,1
387,15,4,5
387,16,5,6
387,17,1,2
387,18,2,3
387,19,4,5
387,20,0,4
387,21,5,6
387,22,2,3
387,23,3,1
387,24,0,4
387,25,0,4
387,26,4,5
387,27,2,3
387,28,1,2
387,29,4,5
387,30,1,2
387,31,1,2
387,32,3,1
387,33,2,3
387,34,0,4
387,35,1,2
387,36,5,6
388,1,2,6
388,2,3,4
388,3,0,5
388,4,0,5
388,5,4,2
388,6,2,6
388,7,1,3
388,8,4,2
388,9,1,3
388,10,1,3
388,11,3,4
388,12,2,6
388,13,0,5
388,14,1,3
388,15,5,1
388,16,4,2
388,17,4,2
388,18,3,4
388,19,3,4
388,20,1,3
388,21,0,5
388,22,3,4
388,23,5,1
388,24,0,5
388,25,2,6
388,26,2,6
388,27,5,1
388,28,5,1
388,29,3,4
388,30,4,2
388,31,5,1
388,32,1,3
388,33,2,6
388,34,4,2
388,35,0,5
388,36,5,1
389,1,0,4
389,2,4,2
389,3,2,5
389,4,1,6
389,5,4,2
389,6,1,6
389,7,1,6
389,8,3,1
389,9,2,5
389,10,0,4
389,11,1,6
389,12,5,3
389,13,4,2
389,14,4,2
389,15,3,1
389,16,3,1
389,17,1,6
389,18,0,4
389,19,3,1
389,20,5,3
389,21,0,4
389,22,2,5
389,23,2,5
389,24,5,3
389,25,5,3
389,26,3,1
389,27,4,2
389,28,5,3
389,29,1,6
389,30,2,5
389,31,4,2
389,32,0,4
389,33,5,3
389,34,2,5
389,35,3,1
389,36,0,4
390,1,1,5
390,2,2,3
390,3,4,4
390,4,0,2
390,5,5,1
390,6,2,3
390,7,3,6
390,8,0,2
390,9,0,2
390,10,4,4
390,11,2,3
390,12,1,5
390,13,4,4
390,14,1,5
390,15,1,5
390,16,3,6
390,17,2,3
390,18,0,2
390,19,1,5
390,20,5,1
390,21,4,4
390,22,4,4
390,23,3,6
390,24,3,6
390,25,1,5
390,26,0,2
390,27,3,6
390,28,5,1
390,29,0,2
390,30,2,3
390,31,2,3
390,32,5,1
390,33,5,1
390,34,3,6
390,35,4,4
390,36,5,1
391,1,2,3
391,2,4,6
391,3,0,1
391,4,5,2
391,5,2,3
391,6,3,4
391,7,0,1
391,8,0,1
391,9,4,6
391,10,2,3
391,11,1,5
391,12,4,6
391,13,1,5
391,14,1,5
391,15,3,4
391,16,2,3
391,17,0,1
391,18,1,5
391,19,5,2
391,20,4,6
391,21,4,6
391,22,3,4
391,23,3,4
391,24,1,5
391,25,0,1
391,26,3,4
391,27,5,2
391,28,0,1
391,29,2,3
391,30,2,3
391,31,5,2
391,32,5,2
391,33,3,4
391,34,4,6
391,35,5,2
391,36,1,5
392,1,4,4
392,2,0,2
392,3,5,5
392,4,2,1
392,5,3,6
392,6,0,2
392,7,0,2
392,8,4,4
392,9,2,1
392,10,1,3
392,11,4,4
392,12,1,3
392,13,1,3
392,14,3,6
392,15,2,1
392,16,0,2
392,17,1,3
392,18,5,5
392,19,4,4
392,20,4,4
392,21,3,6
392,22,3,6
392,23,1,3
392,24,0,2
392,25,3,6
392,26,5,5
392,27,0,2
392,28,2,1
392,29,2,1
392,30,5,5
392,31,5,5
392,32,3,6
392,33,4,4
392,34,5,5
392,35,1,3
392,36,2,1
393,1,2,4
393,2,2,4
393,3,5,5
393,4,5,5
393,5,3,1
393,6,4,3
393,7,5,5
393,8,1,2
393,9,2,4
393,10,4,3
393,11,0,6
393,12,5,5
393,13,2,4
393,14,3,1
393,15,0,6
393,16,0,6
393,17,4,3
393,18,2,4
393,19,1,2
393,20,4,3
393,21,1,2
393,22,1,2
393,23,3,1
393,24,2,4
393,25,0,6
393,26,1,2
393,27,5,5
393,28,4,3
393,29,4,3
393,30,3,1
393,31,3,1
393,32,1,2
393,33,0,6
393,34,3,1
393,35,5,5
393,36,0,6
394,1,1,2
394,2,2,5
394,3,4,3
394,4,0,6
394,5,5,1
394,6,2,5
394,7,3,4
394,8,0,6
394,9,0,6
394,10,4,3
394,11,2,5
394,12,1,2
394,13,4,3
394,14,1,2
394,15,1,2
394,16,3,4
394,17,2,5
394,18,0,6
394,19,1,2
394,20,5,1
394,21,4,3
394,22,4,3
394,23,3,4
394,24,3,4
394,25,1,2
394,26,0,6
394,27,3,4
394,28,5,1
394,29,0,6
394,30,2,5
394,31,2,5
394,32,5,1
394,33,5,1
394,34,3,4
394,35,4,3
394,36,5,1
395,1,2,3
395,2,1,4
395,3,4,5
395,4,1,4
395,5,1,4
395,6,3,1
395,7,2,3
395,8,0,6
395,9,1,4
395,10,5,2
395,11,4,5
395,12,4,5
395,13,3,1
395,14,3,1
395,15,1,4
395,16,0,6
395,17,3,1
395,18,5,2
395,19,0,6
395,20,2,3
395,21,2,3
395,22,5,2
395,23,5,2
395,24,3,1
395,25,4,5
395,26,5,2
395,27,1,4
395,28,2,3
395,29,4,5
395,30,0,6
395,31,5,2
395,32,2,3
395,33,3,1
395,34,0,6
395,35,0,6
395,36,4,5
396,1,0,1
396,2,5,5
396,3,2,2
396,4,3,4
396,5,0,1
396,6,0,1
396,7,4,6
396,8,2,2
396,9,1,3
396,10,4,6
396,11,1,3
396,12,1,3
396,13,3,4
396,14,2,2
396,15,0,1
396,16,1,3
396,17,5,5
396,18,4,6
396,19,4,6
396,20,3,4
396,21,3,4
396,22,1,3
396,23,0,1
396,24,3,4
396,25,5,5
396,26,0,1
396,27,2,2
396,28,2,2
396,29,5,5
396,30,5,5
396,31,3,4
396,32,4,6
396,33,5,5
396,34,1,3
396,35,2,2
396,36,4,6
397,1,3,4
397,2,1,6
397,3,0,5
397,4,3,4
397,5,5,3
397,6,0,5
397,7,2,1
397,8,2,1
397,9,5,3
397,10,5,3
397,11,3,4
397,12,4,2
397,13,5,3
397,14,1,6
397,15,2,1
397,16,4,2
397,17,0,5
397,18,5,3
397,19,2,1
397,20,3,4
397,21,0,5
397,22,0,5
397,23,4,2
397,24,2,1
397,25,1,6
397,26,4,2
397,27,1,6
397,28,1,6
397,29,3,4
397,30,2,1
397,31,0,5
397,32,1,6
397,33,5,3
397,34,4,2
397,35,4,2
397,36,3,4
398,1,3,3
398,2,5,6
398,3,0,1
398,4,2,4
398,5,2,4
398,6,5,6
398,7,5,6
398,8,3,3
398,9,4,5
398,10,5,6
398,11,1,2
398,12,2,4
398,13,4,5
398,14,0,1
398,15,5,6
398,16,2,4
398,17,3,3
398,18,0,1
398,19,0,1
398,20,4,5
398,21,2,4
398,22,1,2
398,23,4,5
398,24,1,2
398,25,1,2
398,26,3,3
398,27,2,4
398,28,0,1
398,29,1,2
398,30,5,6
398,31,4,5
398,32,4,5
398,33,3,3
398,34,3,3
398,35,1,2
398,36,0,1
399,1,1,5
399,2,1,5
399,3,3,3
399,4,2,1
399,5,0,6
399,6,1,5
399,7,5,4
399,8,4,2
399,9,4,2
399,10,3,3
399,11,3,3
399,12,1,5
399,13,0,6
399,14,3,3
399,15,5,4
399,16,0,6
399,17,2,1
399,18,2,1
399,19,5,4
399,20,5,4
399,21,3,3
399,22,4,2
399,23,5,4
399,24,1,5
399,25,2,1
399,26,4,2
399,27,0,6
399,28,5,4
399,29,2,1
399,30,3,3
399,31,0,6
399,32,0,6
399,33,4,2
399,34,2,1
399,35,1,5
399,36,4,2
400,1,5,4
400,2,1,5
400,3,2,1
400,4,4,3
400,5,0,2
400,6,5,4
400,7,2,1
400,8,3,6
400,9,0,2
400,10,0,2
400,11,4,3
400,12,2,1
400,13,1,5
400,14,4,3
400,15,1,5
400,16,1,5
400,17,3,6
400,18,2,1
400,19,0,2
400,20,1,5
400,21,5,4
400,22,4,3
400,23,4,3
400,24,3,6
400,25,3,6
400,26,1,5
400,27,0,2
400,28,3,6
400,29,5,4
400,30,0,2
400,31,2,1
400,32,2,1
400,33,5,4
400,34,5,4
400,35,3,6
400,36,4,3
401,1,1,5
401,2,1,5
401,3,3,2
401,4,2,4
401,5,0,6
401,6,1,5
401,7,5,3
401,8,4,1
401,9,4,1
401,10,3,2
401,11,3,2
401,12,1,5
401,13,0,6
401,14,3,2
401,15,5,3
401,16,0,6
401,17,2,4
401,18,2,4
401,19,5,3
401,20,5,3
401,21,3,2
401,22,4,1
401,23,5,3
401,24,1,5
401,25,2,4
401,26,4,1
401,27,0,6
401,28,5,3
401,29,2,4
401,30,3,2
401,31,0,6
401,32,0,6
401,33,4,1
401,34,2,4
401,35,1,5
401,36,4,1
402,1,1,4
402,2,0,2
402,3,3,3
402,4,5,6
402,5,0,2
402,6,2,5
402,7,2,5
402,8,5,6
402,9,5,6
402,10,3,3
402,11,4,1
402,12,5,6
402,13,1,4
402,14,2,5
402,15,4,1
402,16,0,2
402,17,5,6
402,18,2,5
402,19,3,3
402,20,0,2
402,21,0,2
402,22,4,1
402,23,2,5
402,24,1,4
402,25,4,1
402,26,1,4
402,27,1,4
402,28,3,3
402,29,2,5
402,30,0,2
402,31,1,4
402,32,5,6
402,33,4,1
402,34,4,1
402,35,3,3
402,36,3,3
403,1,0,1
403,2,1,3
403,3,5,6
403,4,4,2
403,5,4,2
403,6,3,5
403,7,3,5
403,8,1,3
403,9,0,1
403,10,3,5
403,11,5,6
403,12,0,1
403,13,2,4
403,14,2,4
403,15,5,6
403,16,5,6
403,17,3,5
403,18,4,2
403,19,5,6
403,20,1,3
403,21,2,4
403,22,4,2
403,23,0,1
403,24,5,6
403,25,2,4
403,26,3,5
403,27,0,1
403,28,0,1
403,29,4,2
403,30,2,4
403,31,1,3
403,32,4,2
403,33,1,3
403,34,1,3
403,35,3,5
403,36,2,4
404,1,1,1
404,2,1,1
404,3,3,2
404,4,2,4
404,5,0,5
404,6,1,1
404,7,5,6
404,8,4,3
404,9,4,3
404,10,3,2
404,11,3,2
404,12,1,1
404,13,0,5
404,14,3,2
404,15,5,6
404,16,0,5
404,17,2,4
404,18,2,4
404,19,5,6
404,20,5,6
404,21,3,2
404,22,4,3
404,23,5,6
404,24,1,1
404,25,2,4
404,26,4,3
404,27,0,5
404,28,5,6
404,29,2,4
404,30,3,2
404,31,0,5
404,32,0,5
404,33,4,3
404,34,2,4
404,35,1,1
404,36,4,3
405,1,5,4
405,2,2,1
405,3,3,5
405,4,0,2
405,5,0,2
405,6,4,3
405,7,2,1
405,8,1,6
405,9,4,3
405,10,1,6
405,11,1,6
405,12,3,5
405,13,2,1
405,14,0,2
405,15,1,6
405,16,5,4
405,17,4,3
405,18,4,3
405,19,3,5
405,20,3,5
405,21,1,6
405,22,0,2
405,23,3,5
405,24,5,4
405,25,0,2
405,26,2,1
405,27,2,1
405,28,5,4
405,29,5,4
405,30,3,5
405,31,4,3
405,32,5,4
405,33,1,6
405,34,2,1
405,35,4,3
405,36,0,2
406,1,1,5
406,2,1,5
406,3,3,4
406,4,2,1
406,5,0,3
406,6,1,5
406,7,5,6
406,8,4,2
406,9,4,2
406,10,3,4
406,11,3,4
406,12,1,5
406,13,0,3
406,14,3,4
406,15,5,6
406,16,0,3
406,17,2,1
406,18,2,1
406,19,5,6
406,20,5,6
406,21,3,4
406,22,4,2
406,23,5,6
406,24,1,5
406,25,2,1
406,26,4,2
406,27,0,3
406,28,5,6
406,29,2,1
406,30,3,4
406,31,0,3
406,32,0,3
406,33,4,2
406,34,2,1
406,35,1,5
406,36,4,2
407,1,1,5
407,2,5,1
407,3,4,3
407,4,4,3
407,5,3,2
407,6,3,2
407,7,1,5
407,8,0,6
407,9,3,2
407,10,5,1
407,11,0,6
407,12,2,4
407,13,2,4
407,14,5,1
407,15,5,1
407,16,3,2
407,17,4,3
407,18,5,1
407,19,1,5
407,20,2,4
407,21,4,3
407,22,0,6
407,23,5,1
407,24,2,4
407,25,3,2
407,26,0,6
407,27,0,6
407,28,4,3
407,29,2,4
407,30,1,5
407,31,4,3
407,32,1,5
407,33,1,5
407,34,3,2
407,35,2,4
407,36,0,6
408,1,4,2
408,2,5,5
408,3,1,1
408,4,2,3
408,5,4,2
408,6,0,4
408,7,5,5
408,8,2,3
408,9,3,6
408,10,0,4
408,11,0,4
408,12,4,2
408,13,2,3
408,14,1,1
408,15,4,2
408,16,1,1
408,17,1,1
408,18,3,6
408,19,2,3
408,20,0,4
408,21,1,1
408,22,5,5
408,23,4,2
408,24,4,2
408,25,3,6
408,26,3,6
408,27,1,1
408,28,0,4
408,29,3,6
408,30,5,5
408,31,0,4
408,32,2,3
408,33,2,3
408,34,5,5
408,35,5,5
408,36,3,6
409,1,5,5
409,2,0,1
409,3,2,2
409,4,2,2
409,5,5,5
409,6,5,5
409,7,3,4
409,8,4,6
409,9,5,5
409,10,1,3
409,11,2,2
409,12,4,6
409,13,0,1
409,14,5,5
409,15,2,2
409,16,3,4
409,17,0,1
409,18,0,1
409,19,4,6
409,20,2,2
409,21,1,3
409,22,4,6
409,23,1,3
409,24,1,3
409,25,3,4
409,26,2,2
409,27,0,1
409,28,1,3
409,29,5,5
409,30,4,6
409,31,4,6
409,32,3,4
409,33,3,4
409,34,1,3
409,35,0,1
409,36,3,4
410,1,2,3
410,2,5,2
410,3,5,2
410,4,3,1
410,5,4,6
410,6,5,2
410,7,1,5
410,8,2,3
410,9,4,6
410,10,0,4
410,11,5,2
410,12,2,3
410,13,3,1
410,14,0,4
410,15,0,4
410,16,4,6
410,17,2,3
410,18,1,5
410,19,4,6
410,20,1,5
410,21,1,5
410,22,3,1
410,23,2,3
410,24,0,4
410,25,1,5
410,26,5,2
410,27,4,6
410,28,4,6
410,29,3,1
410,30,3,1
410,31,1,5
410,32,0,4
410,33,3,1
410,34,5,2
410,35,0,4
410,36,2,3
411,1,1,2
411,2,5,5
411,3,4,3
411,4,4,3
411,5,3,1
411,6,3,1
411,7,1,2
411,8,0,4
411,9,3,1
411,10,5,5
411,11,0,4
411,12,2,6
411,13,2,6
411,14,5,5
411,15,5,5
411,16,3,1
411,17,4,3
411,18,5,5
411,19,1,2
411,20,2,6
411,21,4,3
411,22,0,4
411,23,5,5
411,24,2,6
411,25,3,1
411,26,0,4
411,27,0,4
411,28,4,3
411,29,2,6
411,30,1,2
411,31,4,3
411,32,1,2
411,33,1,2
411,34,3,1
411,35,2,6
411,36,0,4
412,1,1,2
412,2,5,3
412,3,4,1
412,4,4,1
412,5,3,6
412,6,3,6
412,7,1,2
412,8,0,4
412,9,3,6
412,10,5,3
412,11,0,4
412,12,2,5
412,13,2,5
412,14,5,3
412,15,5,3
412,16,3,6
412,17,4,1
412,18,5,3
412,19,1,2
412,20,2,5
412,21,4,1
412,22,0,4
412,23,5,3
412,24,2,5
412,25,3,6
412,26,0,4
412,27,0,4
412,28,4,1
412,29,2,5
412,30,1,2
412,31,4,1
412,32,1,2
412,33,1,2
412,34,3,6
412,35,2,5
412,36,0,4
413,1,0,5
413,2,5,4
413,3,2,2
413,4,3,1
413,5,0,5
413,6,0,5
413,7,4,6
413,8,2,2
413,9,1,3
413,10,4,6
413,11,1,3
413,12,1,3
413,13,3,1
413,14,2,2
413,15,0,5
413,16,1,3
413,17,5,4
413,18,4,6
413,19,4,6
413,20,3,1
413,21,3,1
413,22,1,3
413,23,0,5
413,24,3,1
413,25,5,4
413,26,0,5
413,27,2,2
413,28,2,2
413,29,5,4
413,30,5,4
413,31,3,1
413,32,4,6
413,33,5,4
413,34,1,3
413,35,2,2
413,36,4,6
414,1,3,6
414,2,3,6
414,3,1,3
414,4,0,4
414,5,3,6
414,6,5,2
414,7,0,4
414,8,2,5
414,9,2,5
414,10,5,2
414,11,5,2
414,12,3,6
414,13,4,1
414,14,5,2
414,15,1,3
414,16,2,5
414,17,4,1
414,18,0,4
414,19,5,2
414,20,2,5
414,21,3,6
414,22,0,4
414,23,0,4
414,24,4,1
414,25,2,5
414,26,1,3
414,27,4,1
414,28,1,3
414,29,1,3
414,30,3,6
414,31,2,5
414,32,0,4
414,33,1,3
414,34,5,2
414,35,4,1
414,36,4,1
415,1,2,2
415,2,2,2
415,3,5,3
415,4,5,3
415,5,3,5
415,6,4,4
415,7,5,3
415,8,1,1
415,9,2,2
415,10,4,4
415,11,0,6
415,12,5,3
415,13,2,2
415,14,3,5
415,15,0,6
415,16,0,6
415,17,4,4
415,18,2,2
415,19,1,1
415,20,4,4
415,21,1,1
415,22,1,1
415,23,3,5
415,24,2,2
415,25,0,6
415,26,1,1
415,27,5,3
415,28,4,4
415,29,4,4
415,30,3,5
415,31,3,5
415,32,1,1
415,33,0,6
415,34,3,5
415,35,5,3
415,36,0,6
416,1,5,1
416,2,1,3
416,3,2,6
416,4,4,4
416,5,0,5
416,6,5,1
416,7,2,6
416,8,3,2
416,9,0,5
416,10,0,5
416,11,4,4
416,12,2,6
416,13,1,3
416,14,4,4
416,15,1,3
416,16,1,3
416,17,3,2
416,18,2,6
416,19,0,5
416,20,1,3
416,21,5,1
416,22,4,4
416,23,4,4
416,24,3,2
416,25,3,2
416,26,1,3
416,27,0,5
416,28,3,2
416,29,5,1
416,30,0,5
416,31,2,6
416,32,2,6
416,33,5,1
416,34,5,1
416,35,3,2
416,36,4,4
417,1,4,1
417,2,4,1
417,3,3,5
417,4,3,5
417,5,1,2
417,6,0,6
417,7,3,5
417,8,5,3
417,9,0,6
417,10,2,4
417,11,2,4
417,12,5,3
417,13,5,3
417,14,3,5
417,15,4,1
417,16,5,3
417,17,1,2
417,18,2,4
417,19,4,1
417,20,0,6
417,21,5,3
417,22,2,4
417,23,3,5
417,24,0,6
417,25,0,6
417,26,4,1
417,27,2,4
417,28,1,2
417,29,4,1
417,30,1,2
417,31,1,2
417,32,3,5
417,33,2,4
417,34,0,6
417,35,1,2
417,36,5,3
418,1,0,6
418,2,4,3
418,3,2,5
418,4,1,4
418,5,4,3
418,6,1,4
418,7,1,4
418,8,3,1
418,9,2,5
418,10,0,6
418,11,1,4
418,12,5,2
418,13,4,3
418,14,4,3
418,15,3,1
418,16,3,1
418,17,1,4
418,18,0,6
418,19,3,1
418,20,5,2
418,21,0,6
418,22,2,5
418,23,2,5
418,24,5,2
418,25,5,2
418,26,3,1
418,27,4,3
418,28,5,2
418,29,1,4
418,30,2,5
418,31,4,3
418,32,0,6
418,33,5,2
418,34,2,5
418,35,3,1
418,36,0,6
419,1,0,4
419,2,2,2
419,3,2,2
419,4,5,6
419,5,5,6
419,6,3,1
419,7,4,5
419,8,5,6
419,9,1,3
419,10,2,2
419,11,4,5
419,12,0,4
419,13,5,6
419,14,2,2
419,15,3,1
419,16,0,4
419,17,0,4
419,18,4,5
419,19,2,2
419,20,1,3
419,21,4,5
419,22,1,3
419,23,1,3
419,24,3,1
419,25,2,2
419,26,0,4
419,27,1,3
419,28,5,6
419,29,4,5
419,30,4,5
419,31,3,1
419,32,3,1
419,33,1,3
419,34,0,4
419,35,3,1
419,36,5,6
420,1,1,5
420,2,5,3
420,3,4,6
420,4,4,6
420,5,3,2
420,6,3,2
420,7,1,5
420,8,0,1
420,9,3,2
420,10,5,3
420,11,0,1
420,12,2,4
420,13,2,4
420,14,5,3
420,15,5,3
420,16,3,2
420,17,4,6
420,18,5,3
420,19,1,5
420,20,2,4
420,21,4,6
420,22,0,1
420,23,5,3
420,24,2,4
420,25,3,2
420,26,0,1
420,27,0,1
420,28,4,6
420,29,2,4
420,30,1,5
420,31,4,6
420,32,1,5
420,33,1,5
420,34,3,2
420,35,2,4
420,36,0,1
421,1,5,2
421,2,1,1
421,3,2,6
421,4,4,4
421,5,0,5
421,6,5,2
421,7,2,6
421,8,3,3
421,9,0,5
421,10,0,5
421,11,4,4
421,12,2,6
421,13,1,1
421,14,4,4
421,15,1,1
421,16,1,1
421,17,3,3
421,18,2,6
421,19,0,5
421,20,1,1
421,21,5,2
421,22,4,4
421,23,4,4
421,24,3,3
421,25,3,3
421,26,1,1
421,27,0,5
421,28,3,3
421,29,5,2
421,30,0,5
421,31,2,6
421,32,2,6
421,33,5,2
421,34,5,2
421,35,3,3
421,36,4,4
422,1,4,6
422,2,0,1
422,3,5,4
422,4,2,5
422,5,3,3
422,6,0,1
422,7,0,1
422,8,4,6
422,9,2,5
422,10,1,2
422,11,4,6
422,12,1,2
422,13,1,2
422,14,3,3
422,15,2,5
422,16,0,1
422,17,1,2
422,18,5,4
422,19,4,6
422,20,4,6
422,21,3,3
422,22,3,3
422,23,1,2
422,24,0,1
422,25,3,3
422,26,5,4
422,27,0,1
422,28,2,5
422,29,2,5
422,30,5,4
422,31,5,4
422,32,3,3
422,33,4,6
422,34,5,4
422,35,1,2
422,36,2,5
423,1,5,2
423,2,4,5
423,3,4,5
423,4,3,1
423,5,3,1
423,6,1,3
423,7,0,6
423,8,3,1
423,9,5,2
423,10,0,6
423,11,2,4
423,12,2,4
423,13,5,2
423,14,5,2
423,15,3,1
423,16,4,5
423,17,5,2
423,18,1,3
423,19,2,4
423,20,4,5
423,21,0,6
423,22,5,2
423,23,2,4
423,24,3,1
423,25,0,6
423,26,0,6
423,27,4,5
423,28,2,4
423,29,1,3
423,30,4,5
423,31,1,3
423,32,1,3
423,33,3,1
423,34,2,4
423,35,0,6
423,36,1,3
424,1,3,4
424,2,4,6
424,3,5,1
424,4,1,2
424,5,2,5
424,6,4,6
424,7,0,3
424,8,5,1
424,9,2,5
424,10,3,4
424,11,0,3
424,12,0,3
424,13,4,6
424,14,2,5
424,15,1,2
424,16,4,6
424,17,1,2
424,18,1,2
424,19,3,4
424,20,2,5
424,21,0,3
424,22,1,2
424,23,5,1
424,24,4,6
424,25,4,6
424,26,3,4
424,27,3,4
424,28,1,2
424,29,0,3
424,30,3,4
424,31,5,1
424,32,0,3
424,33,2,5
424,34,2,5
424,35,5,1
424,36,5,1
425,1,4,1
425,2,0,6
425,3,5,4
425,4,2,2
425,5,3,3
425,6,0,6
425,7,0,6
425,8,4,1
425,9,2,2
425,10,1,5
425,11,4,1
425,12,1,5
425,13,1,5
425,14,3,3
425,15,2,2
425,16,0,6
425,17,1,5
425,18,5,4
425,19,4,1
425,20,4,1
425,21,3,3
425,22,3,3
425,23,1,5
425,24,0,6
425,25,3,3
425,26,5,4
425,27,0,6
425,28,2,2
425,29,2,2
425,30,5,4
425,31,5,4
425,32,3,3
425,33,4,1
425,34,5,4
425,35,1,5
425,36,2,2
426,1,1,5
426,2,0,6
426,3,3,1
426,4,5,2
426,5,0,6
426,6,2,4
426,7,2,4
426,8,5,2
426,9,5,2
426,10,3,1
426,11,4,3
426,12,5,2
426,13,1,5
426,14,2,4
426,15,4,3
426,16,0,6
426,17,5,2
426,18,2,4
426,19,3,1
426,20,0,6
426,21,0,6
426,22,4,3
426,23,2,4
426,24,1,5
426,25,4,3
426,26,1,5
426,27,1,5
426,28,3,1
426,29,2,4
426,30,0,6
426,31,1,5
426,32,5,2
426,33,4,3
426,34,4,3
426,35,3,1
426,36,3,1
427,1,2,1
427,2,2,1
427,3,5,6
427,4,5,6
427,5,3,2
427,6,4,5
427,7,5,6
427,8,1,3
427,9,2,1
427,10,4,5
427,11,0,4
427,12,5,6
427,13,2,1
427,14,3,2
427,15,0,4
427,16,0,4
427,17,4,5
427,18,2,1
427,19,1,3
427,20,4,5
427,21,1,3
427,22,1,3
427,23,3,2
427,24,2,1
427,25,0,4
427,26,1,3
427,27,5,6
427,28,4,5
427,29,4,5
427,30,3,2
427,31,3,2
427,32,1,3
427,33,0,4
427,34,3,2
427,35,5,6
427,36,0,4
428,1,4,6
428,2,3,5
428,3,3,5
428,4,1,2
428,5,0,3
428,6,3,5
428,7,5,1
428,8,0,3
428,9,2,4
428,10,2,4
428,11,5,1
428,12,5,1
428,13,3,5
428,14,4,6
428,15,5,1
428,16,1,2
428,17,2,4
428,18,4,6
428,19,0,3
428,20,5,1
428,21,2,4
428,22,3,5
428,23,0,3
428,24,0,3
428,25,4,6
428,26,2,4
428,27,1,2
428,28,4,6
428,29,1,2
428,30,1,2
428,31,3,5
428,32,2,4
428,33,0,3
428,34,1,2
428,35,5,1
428,36,4,6
429,1,3,1
429,2,4,2
429,3,5,4
429,4,1,3
429,5,2,6
429,6,4,2
429,7,0,5
